I1,I2,I1MAX,I1MIN,I1VAR,I2MAX,I2MIN,I2VAR,I3,I4,I3max,I3min,I3var,I4MAX,I4MIN,I5,I6,Itotal1,Itotalmax1,Itotalmin1,Vdcmean1,Vdcmax1,Vdcmin1,Pdcmean1,IR,T,range 1,range 2,range 3,range 4,class
2.5611,3.1383,3.125,2.4819,0.0003575,3.1679,3.1265,0.0001526,3.0812,3.0812,3.1282,3.0632,0.0003666,3.1282,3.0632,3.0812,3.0812,426.52,457.2,394.62,518.46,522.1,506.98,140.42,540,16,0.6431,0.0414,-0.5772,0,2
1.7212,2.6637,2.6035,1.5194,0.0000544,2.6697,2.607,0.0000023,2.5958,2.5958,2.607,2.5898,0.000007,2.607,2.5898,2.5958,2.5958,426.98,457.32,394.4,503.4,504.26,500.26,114.59,456,27,1.0841,0.0627,-0.9425,0,2
0.42037,0.78584,0.75916,0.34542,0.0000071,0.78629,0.76251,0.0000001,0.76347,0.76347,0.7643,0.76158,0.0000001,0.7643,0.76158,0.76347,0.76347,426.47,456.22,393.08,473.8,475.94,473.43,31.67,134,35,0.41374,0.02378,-0.36547,0,2
1.3828,4.8078,4.6448,0.54168,0.0006883,4.8108,4.6483,0.0000024,4.6539,4.6539,4.6619,4.6469,0.000007,4.6619,4.6469,4.6539,4.6539,433.56,456.61,422.06,498.5,498.89,498.1,202.59,817,33,4.10312,0.1625,-3.425,0,2
1.818,2.3419,2.3323,1.7413,0.0003173,2.3637,2.3323,0.0001063,2.2978,2.2978,2.3353,2.2822,0.0002953,2.3353,2.2822,2.2978,2.2978,426.52,457.2,394.62,514.53,519.13,501.71,103.89,402,16,0.591,0.0314,-0.5239,0,2
1.0474,4.3879,4.3338,0.32293,0.0027696,4.4099,4.3374,0.0000762,4.2713,4.2713,4.3377,4.2428,0.0006673,4.3377,4.2428,4.2713,4.2713,426.26,456.99,394.47,524.56,528.48,512.74,195.7,749,13,4.01087,0.0725,-3.3405,0,2
2.7058,3.1594,3.1065,2.6323,0.0000132,3.1667,3.1101,0.0000028,3.1014,3.1014,3.1104,3.0956,0.0000048,3.1104,3.0956,3.1014,3.1014,426.98,457.34,394.42,506.62,507.2,504.56,138.1,545,26,0.4742,0.0566,-0.4536,0,2
2.6867,5.3719,5.205,2.0337,0.0003972,5.3749,5.2085,0.0000025,5.2132,5.2132,5.2197,5.2065,0.0000052,5.2197,5.2065,5.2132,5.2132,475.5,477.55,471.6,501.91,502.12,501.72,229.03,916,31,3.1713,0.1664,-2.6852,0,2
0.50219,3.9419,3.8044,-0.33518,0.0007067,3.9435,3.8079,0.0000012,3.8125,3.8125,3.8171,3.8069,0.0000019,3.8171,3.8069,3.8125,3.8125,426.68,456.61,393.49,497.47,497.72,497.34,165.31,669,33,4.13958,0.1356,-3.43971,0,2
3.047,3.4259,3.4179,3.0208,0.0002807,3.4611,3.4156,0.0001794,3.3742,3.3742,3.4215,3.3608,0.0003121,3.4215,3.3608,3.3742,3.3742,426.59,457.24,394.65,518.48,521,508.77,153.9,592,17,0.3971,0.0455,-0.3789,0,2
1.0678,1.412,1.3772,1.0035,0.0000057,1.4128,1.3806,0.0000001,1.3789,1.3789,1.3802,1.3773,0.0000002,1.3802,1.3773,1.3789,1.3789,426.47,456.22,393.08,483.28,483.59,482.59,58.502,242,35,0.3737,0.0322,-0.3442,0,2
2.686,3.1167,3.0523,2.6093,0.0000094,3.1197,3.0558,0.0000015,3.0588,3.0588,3.0627,3.0538,0.0000022,3.0627,3.0538,3.0588,3.0588,426.58,456.46,393.28,494.67,495.04,494.38,132.97,537,34,0.443,0.0639,-0.4307,0,2
2.3941,2.7891,2.7898,2.3565,0.0004873,2.8194,2.7715,0.0002452,2.7468,2.7468,2.7928,2.7217,0.0005276,2.7928,2.7217,2.7468,2.7468,426.26,456.99,394.47,519.31,525.53,504.84,125.47,480,13,0.4333,0.0479,-0.395,0,2
5.0311,5.5692,5.4739,4.9435,0.0000165,5.5756,5.4774,0.0000049,5.4827,5.4827,5.4904,5.4749,0.0000066,5.4904,5.4749,5.4827,5.4827,500.14,502.12,496.47,503.61,503.75,503.4,242.76,964,30,0.5304,0.0982,-0.5381,0,2
4.5959,4.9935,5.0081,4.5603,0.0010837,5.0557,4.9625,0.0007865,4.933,4.933,5.0126,4.8951,0.0012253,5.0126,4.8951,4.933,4.933,449.65,456.73,448.15,528.56,533.4,515.81,229.47,865,10,0.4478,0.0932,-0.3976,0,2
4.0424,4.5207,4.4441,3.9655,0.000012,4.5257,4.4477,0.0000027,4.4482,4.4482,4.4544,4.4423,0.0000036,4.4544,4.4423,4.4482,4.4482,428.03,457.32,405.68,507.5,507.75,507.25,198.46,782,27,0.4786,0.078,-0.4783,0,2
1.978,4.036,3.9589,1.5053,0.0004162,4.0516,3.9625,0.0000216,3.9272,3.9272,3.963,3.9156,0.0001093,3.963,3.9156,3.9272,3.9272,426.79,457.38,394.68,516.24,517.51,509.97,177.53,690,20,2.4536,0.0891,-2.058,0,2
-0.41073,0.7549,0.72638,-0.65372,0.0000863,0.75513,0.72982,0,0.72968,0.72968,0.73039,0.72887,0,0.73039,0.72887,0.72968,0.72968,426.97,457.27,394.32,483.42,484.6,483.12,30.51,128,28,1.3801,0.02531,-1.16563,0,2
0.66922,1.0934,1.087,0.60268,0.0001594,1.1042,1.0878,0.0000211,1.072,1.072,1.0897,1.0609,0.0000886,1.0897,1.0609,1.072,1.072,426.07,456.82,394.35,509.69,517.05,494.9,47.931,187,11,0.48432,0.0164,-0.42418,0,2
1.8696,2.2357,2.195,1.8086,0.0000072,2.2404,2.1985,0.0000008,2.1922,2.1922,2.1983,2.1897,0.0000014,2.1983,2.1897,2.1922,2.1922,426.97,457.27,394.32,500.04,500.44,497.45,96.326,385,28,0.3864,0.0419,-0.3661,0,2
1.9508,2.8912,2.8826,1.7866,0.0011073,2.9139,2.8749,0.0001799,2.8382,2.8382,2.8856,2.8063,0.0007276,2.8856,2.8063,2.8382,2.8382,425.97,456.73,394.28,521.78,530.16,505.73,130,495,10,1.096,0.039,-0.9404,0,2
2.9271,4.7731,4.6421,2.4963,0.0001865,4.7774,4.6456,0.0000031,4.6443,4.6443,4.6526,4.6352,0.0000083,4.6526,4.6352,4.6443,4.6443,433.63,457.18,422.57,504.52,504.99,504.04,205.36,816,29,2.1458,0.1318,-1.846,0,2
2.3616,2.9112,2.8765,2.2745,0.0000806,2.9285,2.8801,0.0000326,2.8534,2.8534,2.8799,2.844,0.0000723,2.8799,2.844,2.8534,2.8534,426.88,457.39,394.66,510.93,512.47,504.32,128.12,501,22,0.602,0.0484,-0.5496,0,2
3.2796,4.5428,4.4269,3.0005,0.0000832,4.547,4.4304,0.000003,4.4327,4.4327,4.4399,4.4258,0.0000066,4.4399,4.4258,4.4327,4.4327,427.75,457.27,404.05,505.92,506.23,505.48,196.78,779,28,1.4264,0.1166,-1.2632,0,2
1.9156,4.0434,3.922,1.3921,0.0002514,4.0452,3.9255,0.0000012,3.9275,3.9275,3.9315,3.9225,0.0000021,3.9315,3.9225,3.9275,3.9275,426.98,457.32,394.4,506.7,506.89,506.49,174.14,690,27,2.5299,0.1197,-2.1278,0,2
2.8042,3.1836,3.1869,2.778,0.0005411,3.2204,3.1671,0.0003139,3.1375,3.1375,3.1901,3.115,0.0006049,3.1901,3.115,3.1375,3.1375,426.26,456.99,394.47,521.35,526.38,507.68,143.9,549,13,0.4089,0.0533,-0.3794,0,2
2.0811,3.6632,3.6149,1.7461,0.0004793,3.6848,3.6185,0.0000513,3.5721,3.5721,3.6188,3.5585,0.0002322,3.6188,3.5585,3.5721,3.5721,426.67,457.28,394.68,517.82,519.88,509.1,162.13,627,18,1.8688,0.0663,-1.5821,0,2
1.2482,1.9228,1.8739,1.1042,0.000024,1.9245,1.8774,0.0000003,1.8738,1.8738,1.8769,1.872,0.0000007,1.8769,1.872,1.8738,1.8738,426.94,457.18,394.18,496.59,496.88,495.1,81.597,329,29,0.7697,0.0471,-0.6746,0,2
4.8257,5.1969,5.1278,4.7772,0.0000126,5.2056,5.1313,0.0000066,5.13,5.13,5.14,5.1213,0.0000083,5.14,5.1213,5.13,5.13,468.78,470.4,465.69,506.42,506.67,506.03,228.47,902,28,0.3506,0.0743,-0.3712,0,2
-0.90497,1.3205,1.2823,-1.352,0.0003671,1.3226,1.2858,0.0000005,1.2776,1.2776,1.2851,1.2747,0.0000048,1.2851,1.2747,1.2776,1.2776,426.95,457.39,394.59,497.84,498.75,493.93,54.947,224,24,2.6343,0.0368,-2.22547,0,2
3.5695,4.9878,4.9264,3.2869,0.0004628,5.0187,4.93,0.0001061,4.8752,4.8752,4.9319,4.8551,0.0003462,4.9319,4.8551,4.8752,4.8752,446.72,457.2,444.24,522.48,524.56,514.71,223.62,857,16,1.6395,0.0887,-1.4183,0,2
1.4885,1.8566,1.8153,1.4208,0.0000065,1.8584,1.8187,0.0000003,1.817,1.817,1.8196,1.8152,0.0000005,1.8196,1.8152,1.817,1.817,426.84,456.93,393.92,493.27,493.55,492.84,78.718,319,31,0.3945,0.0397,-0.3681,0,2
0.25928,1.6259,1.6006,-0.011136,0.000335,1.6338,1.6042,0.0000086,1.5816,1.5816,1.6034,1.5744,0.0000616,1.6034,1.5744,1.5816,1.5816,426.74,457.34,394.69,507.03,509.8,496.84,69.975,277,19,1.611736,0.0296,-1.36662,0,2
2.0802,3.0699,2.9993,1.8664,0.0000577,3.0757,3.0028,0.0000026,2.9939,2.9939,3.0042,2.9886,0.0000072,3.0042,2.9886,2.9939,2.9939,426.98,457.34,394.42,506.21,506.73,504.01,132.95,526,26,1.1329,0.0729,-0.9897,0,2
3.0116,3.644,3.5642,2.8906,0.0000191,3.6468,3.5677,0.0000014,3.5696,3.5696,3.5736,3.5651,0.0000022,3.5736,3.5651,3.5696,3.5696,426.84,456.93,393.92,500.36,500.66,500.13,156.91,627,31,0.6736,0.0791,-0.6324,0,2
1.6301,2.0801,2.0316,1.544,0.0000097,2.0815,2.035,0.0000003,2.0339,2.0339,2.036,2.032,0.0000005,2.036,2.032,2.0339,2.0339,426.68,456.61,393.49,491.67,491.84,491.38,87.811,357,33,0.4876,0.0465,-0.45,0,2
1.9652,2.5746,2.5141,1.8423,0.0000182,2.5767,2.5176,0.0000006,2.5162,2.5162,2.5193,2.5137,0.0000009,2.5193,2.5137,2.5162,2.5162,426.94,457.18,394.18,500.25,500.54,498.91,110.51,442,29,0.6718,0.0591,-0.6094,0,2
0.21974,0.86754,0.85842,0.10986,0.0002048,0.87579,0.86192,0.0000071,0.84778,0.84778,0.86109,0.84031,0.0000475,0.86109,0.84031,0.84778,0.84778,426.07,456.82,394.35,506.99,513.27,493.95,37.553,148,11,0.74856,0.01387,-0.6478,0,2
2.8809,5.515,5.3477,2.2421,0.000381,5.518,5.3512,0.0000028,5.3542,5.3542,5.3607,5.3452,0.0000061,5.3607,5.3452,5.3542,5.3542,488.35,490.29,484.68,503.41,503.7,503.28,236,941,30,3.1056,0.1668,-2.6341,0,2
-24.021,3.1045,2.9846,-25.277,0.058163,3.105,2.9882,0.0000008,2.9984,2.9984,3.0065,2.9865,0.0000174,3.0065,2.9865,2.9984,2.9984,426.95,457.39,394.59,503.99,505.76,502.66,119.93,522,24,28.2616,0.1168,-27.1255,0,2
0.99588,1.4354,1.4223,0.92321,0.0000863,1.4466,1.4258,0.0000196,1.4044,1.4044,1.425,1.3977,0.0000638,1.425,1.3977,1.4044,1.4044,426.67,457.28,394.68,506.84,509.91,496.16,62.49,246,18,0.49909,0.0208,-0.43952,0,2
1.2468,3.3739,3.3223,0.77774,0.0008162,3.3904,3.3259,0.0000381,3.2837,3.2837,3.326,3.2714,0.0002424,3.326,3.2714,3.2837,3.2837,426.67,457.28,394.68,516.88,519.08,508.09,148.45,576,18,2.54456,0.0645,-2.1271,0,2
1.4281,1.9588,1.9251,1.3296,0.0000284,1.9672,1.9287,0.0000051,1.914,1.914,1.9281,1.9112,0.0000137,1.9281,1.9112,1.914,1.914,426.98,457.4,394.56,502.42,503.19,497.29,84.424,336,25,0.5955,0.0385,-0.5307,0,2
3.7105,4.4942,4.4019,3.5612,0.0000299,4.4979,4.4054,0.0000021,4.4031,4.4031,4.4084,4.3973,0.0000034,4.4084,4.3973,4.4031,4.4031,427.41,457.32,401.59,507.42,507.61,507.12,196.28,774,27,0.8407,0.0925,-0.7837,0,2
1.3952,1.7846,1.7815,1.3437,0.0002811,1.802,1.7734,0.0000878,1.7547,1.7547,1.7842,1.7363,0.0002527,1.7842,1.7363,1.7547,1.7547,426.17,456.9,394.4,514.42,522.07,498.51,79.335,306,12,0.4378,0.0286,-0.3894,0,2
4.2066,4.8881,4.872,4.1286,0.0006596,4.9353,4.8693,0.0003593,4.8072,4.8072,4.8762,4.781,0.0007327,4.8762,4.781,4.8072,4.8072,441.42,456.99,437.57,525.56,528.73,514.66,222.2,844,13,0.7434,0.066,-0.6815,0,2
0.27005,1.0002,0.96741,0.11724,0.0000315,1.001,0.9708,0.0000001,0.96901,0.96901,0.97067,0.9671,0.0000004,0.97067,0.9671,0.96901,0.96901,426.47,456.22,393.08,477.53,478.14,477.03,40.402,170,35,0.85017,0.0302,-0.73015,0,2
-60.848,5.7372,5.5679,-61.654,0.71147,5.7413,5.5716,0.000003,5.5571,5.5571,5.62,5.5279,0.0003609,5.62,5.5279,5.5571,5.5571,501.4,502.09,500.19,520.62,524.13,511.31,221.51,966,12,67.2219,0.1697,-66.5852,0,2
4.4189,4.8256,4.7479,4.3556,0.0000202,4.8347,4.7514,0.0000117,4.7567,4.7567,4.7675,4.7446,0.0000157,4.7675,4.7446,4.7567,4.7567,439.17,457.07,432.22,503.33,504.08,502.62,210.52,836,30,0.3923,0.0833,-0.4067,0,2
1.3313,2.6926,2.6765,1.0776,0.0013308,2.7106,2.6801,0.0000976,2.6355,2.6355,2.6794,2.6077,0.0005455,2.6794,2.6077,2.6355,2.6355,426.17,456.9,394.4,519.3,526.56,503.71,119.9,460,12,1.5989,0.0305,-1.3613,0,2
2.4467,2.8297,2.7739,2.3806,0.0000073,2.8325,2.7774,0.0000011,2.7783,2.7783,2.7821,2.7741,0.0000016,2.7821,2.7741,2.7783,2.7783,426.89,457.07,394.02,499.78,500.14,499.38,122.03,488,30,0.3933,0.0551,-0.383,0,2
-0.39441,1.9807,1.959,-0.77454,0.0022507,1.9899,1.9626,0.0000213,1.9303,1.9303,1.9618,1.9157,0.0002383,1.9618,1.9157,1.9303,1.9303,426.35,457.07,394.52,513.9,519.54,499.84,86.228,337,14,2.73354,0.0273,-2.37511,0,2
4.4743,5.108,5.0895,4.4095,0.0005908,5.157,5.0899,0.0003506,5.027,5.027,5.0957,5.0027,0.0006619,5.0957,5.0027,5.027,5.027,458.72,459.4,457.49,525.95,528.71,516.11,232.55,883,13,0.68,0.0671,-0.6337,0,2
0.93814,1.3416,1.3162,0.86298,0.0000162,1.3467,1.3197,0.0000026,1.3101,1.3101,1.3189,1.3072,0.0000073,1.3189,1.3072,1.3101,1.3101,426.95,457.39,394.59,498.85,499.9,494.44,57.353,230,24,0.45322,0.027,-0.40346,0,2
1.7477,2.4255,2.3795,1.6153,0.0000343,2.4337,2.383,0.000004,2.3686,2.3686,2.3827,2.3648,0.0000107,2.3827,2.3648,2.3686,2.3686,426.98,457.34,394.42,503.72,504.37,499.75,104.73,416,26,0.7642,0.0507,-0.6778,0,2
-0.40618,0.98831,0.96375,-0.68539,0.0001889,0.99101,0.96727,0.0000009,0.95817,0.95817,0.96644,0.95541,0.0000089,0.96644,0.95541,0.95817,0.95817,426.79,457.38,394.68,499.28,500.78,493.43,41.466,168,20,1.64914,0.02374,-1.39449,0,2
0.11577,1.5555,1.5409,-0.12288,0.0009659,1.5652,1.5444,0.0000188,1.5183,1.5183,1.5436,1.5045,0.0001587,1.5436,1.5045,1.5183,1.5183,426.26,456.99,394.47,512.1,518.54,497.39,67.799,265,13,1.66378,0.0208,-1.43973,0,2
0.464,0.84168,0.82392,0.39012,0.0000162,0.84515,0.8274,0.0000015,0.82032,0.82032,0.82656,0.81812,0.0000058,0.82656,0.81812,0.82032,0.82032,426.79,457.38,394.68,497.5,498.8,492.45,35.759,144,20,0.4338,0.01775,-0.37768,0,2
2.4591,3.1593,3.0833,2.3183,0.0000246,3.1631,3.0867,0.0000014,3.0878,3.0878,3.0935,3.0837,0.0000025,3.0935,3.0837,3.0878,3.0878,426.58,456.46,393.28,494.69,495.41,494.25,134.11,542,34,0.765,0.0764,-0.7002,0,2
4.2987,5.2782,5.2037,4.1255,0.0001422,5.3026,5.2073,0.0000485,5.1727,5.1727,5.2097,5.1595,0.0001092,5.2097,5.1595,5.1727,5.1727,472.94,473.84,471.28,520.36,521.43,515.26,236.51,910,18,1.0782,0.0953,-0.9795,0,2
3.7293,4.6648,4.645,3.5823,0.0009013,4.7072,4.6467,0.0003396,4.5782,4.5782,4.6493,4.5494,0.000909,4.6493,4.5494,4.5782,4.5782,430.15,456.9,416.54,526.12,529.99,514.41,211.7,803,12,1.0627,0.0605,-0.9355,0,2
-0.86307,2.7229,2.6846,-1.5009,0.003518,2.7339,2.6882,0.0000238,2.647,2.647,2.6876,2.6291,0.000318,2.6876,2.6291,2.647,2.647,426.52,457.2,394.62,515.87,520.17,503.03,118.53,463,16,4.1855,0.0457,-3.58597,0,2
5.0731,5.46,5.459,5.0517,0.0006096,5.5175,5.441,0.0004731,5.395,5.395,5.4643,5.3725,0.0006722,5.4643,5.3725,5.395,5.395,492.17,492.89,490.94,526.16,528.52,516.98,249.8,948,13,0.4073,0.0765,-0.3869,0,2
-0.4993,0.9013,0.87121,-0.79789,0.0001286,0.90194,0.8747,0.0000001,0.87205,0.87205,0.87406,0.87105,0.0000004,0.87406,0.87105,0.87205,0.87205,426.95,457.39,394.59,492.41,492.84,490.74,37.146,153,24,1.6691,0.02724,-1.4006,0,2
-16.291,4.969,4.801,-19.765,0.036345,4.9716,4.8046,0.000002,4.7916,4.7916,4.8223,4.781,0.0000737,4.8223,4.781,4.7916,4.7916,440.12,457.34,435.05,516.47,517.45,513.41,207.38,839,19,24.566,0.167,-21.26,0,2
0.93176,1.4737,1.4674,0.84535,0.0003173,1.4869,1.4658,0.0000434,1.446,1.446,1.4701,1.4303,0.0001815,1.4701,1.4303,1.446,1.446,426.07,456.82,394.35,512.83,521.09,497.06,65.069,252,11,0.62205,0.0211,-0.54194,0,2
3.1974,3.9722,3.8832,3.0432,0.0000429,3.9786,3.8868,0.0000089,3.8879,3.8879,3.8972,3.8766,0.0000181,3.8972,3.8766,3.8879,3.8879,426.94,457.18,394.18,503.77,504.61,502.98,172.02,683,29,0.84,0.0918,-0.7748,0,2
1.6605,2.1302,2.1008,1.5823,0.000036,2.142,2.1043,0.0000109,2.0851,2.0851,2.1038,2.0808,0.0000262,2.1038,2.0808,2.0851,2.0851,426.95,457.39,394.59,504.75,505.92,498.27,92.459,366,24,0.5185,0.0377,-0.4697,0,2
2.2408,4.1945,4.1509,1.8263,0.0010768,4.2212,4.1545,0.0001003,4.0926,4.0926,4.1548,4.0717,0.0005208,4.1548,4.0717,4.0926,4.0926,426.35,457.07,394.52,523.44,526.57,512.24,187.73,718,14,2.3246,0.0667,-1.9537,0,2
3.3733,3.8365,3.8143,3.3279,0.0001727,3.8693,3.8179,0.0001052,3.7742,3.7742,3.8183,3.7591,0.0001854,3.8183,3.7591,3.7742,3.7742,426.74,457.34,394.69,517.26,519.08,509.72,171.69,663,19,0.4864,0.0514,-0.4632,0,2
4.9292,5.4062,5.4028,4.9059,0.0007301,5.4639,5.3861,0.0005191,5.3341,5.3341,5.408,5.3092,0.0008227,5.408,5.3092,5.3341,5.3341,486.43,487.1,485.26,527.26,530.13,517.14,247.46,937,12,0.4969,0.0778,-0.477,0,2
2.0782,2.8671,2.8253,1.9284,0.0001074,2.8824,2.8288,0.0000252,2.8023,2.8023,2.8286,2.794,0.000073,2.8286,2.794,2.8023,2.8023,426.88,457.39,394.66,510.75,512.21,504.05,125.66,492,22,0.8969,0.0536,-0.7889,0,2
2.5438,3.246,3.2248,2.433,0.0003266,3.2736,3.2284,0.000117,3.1822,3.1822,3.2282,3.1685,0.0003107,3.2282,3.1685,3.1822,3.1822,426.59,457.24,394.65,517.73,520.48,507.38,144.77,558,17,0.7918,0.0452,-0.7022,0,2
4.1802,4.7248,4.639,4.0882,0.0000299,4.7331,4.6425,0.0000134,4.6447,4.6447,4.6551,4.6332,0.0000205,4.6551,4.6332,4.6447,4.6447,433.51,456.93,422.1,501.66,502.36,500.94,204.82,816,31,0.5508,0.0906,-0.5446,0,2
4.1317,4.8107,4.7552,4.0328,0.0001134,4.8361,4.7588,0.0000563,4.7251,4.7251,4.7602,4.7145,0.000106,4.7602,4.7145,4.7251,4.7251,437.55,457.34,431.01,518.75,519.72,513.65,215.49,831,19,0.7224,0.0773,-0.679,0,2
5.0294,5.4463,5.3978,4.993,0.0000545,5.4712,5.4014,0.0000379,5.3751,5.3751,5.4044,5.3646,0.0000521,5.4044,5.3646,5.3751,5.3751,491.47,492.46,489.68,519.23,519.88,515.32,245.5,946,19,0.4048,0.0698,-0.4169,0,2
3.2216,3.8277,3.7647,3.1191,0.0000314,3.8392,3.7682,0.000009,3.7547,3.7547,3.7707,3.7484,0.000017,3.7707,3.7484,3.7547,3.7547,426.95,457.39,394.59,510.86,511.4,508.44,168.56,660,24,0.6456,0.071,-0.6061,0,2
1.4171,2.1675,2.1543,1.285,0.0004323,2.1845,2.1579,0.0000744,2.1226,2.1226,2.1572,2.1056,0.000288,2.1572,2.1056,2.1226,2.1226,426.44,457.12,394.58,514.38,519.71,501.04,95.817,371,15,0.8693,0.0266,-0.7504,0,2
3.1631,5.0145,4.9479,2.7637,0.0007086,5.043,4.9516,0.0001012,4.894,4.894,4.9531,4.8754,0.0004215,4.9531,4.8754,4.894,4.894,447.9,457.12,445.77,523.61,525.68,514.95,224.77,860,15,2.1842,0.0914,-1.8514,0,2
-0.027511,1.4858,1.4676,-0.29404,0.0007571,1.4938,1.4711,0.0000123,1.4477,1.4477,1.4703,1.4381,0.0001088,1.4703,1.4381,1.4477,1.4477,426.44,457.12,394.58,509.85,514.55,496.88,64.287,253,15,1.76164,0.0227,-1.513311,0,2
1.8251,2.2081,2.1902,1.7743,0.0000885,2.2257,2.1938,0.0000412,2.1669,2.1669,2.1933,2.1582,0.000089,2.1933,2.1582,2.1669,2.1669,426.83,457.41,394.67,508.81,511.15,500.14,96.918,380,21,0.4159,0.0319,-0.383,0,2
1.1637,1.5496,1.5319,1.1019,0.0000442,1.5604,1.5354,0.0000134,1.5165,1.5165,1.5346,1.5116,0.0000359,1.5346,1.5116,1.5165,1.5165,426.83,457.41,394.67,504.55,506.43,496.1,67.206,266,21,0.43,0.025,-0.3859,0,2
2.4578,2.8751,2.818,2.4524,0.0000179,2.8775,2.8186,0.0000011,2.9271,2.5098,2.9284,2.8188,0.0000011,2.8182,2.5055,2.8204,2.8204,426.47,456.23,393.08,492.35,492.62,492.09,122.08,495,35,0.3656,0.0589,-0.4173,0.4173,3
2.5872,2.6947,2.7157,2.5676,0.0004406,2.7331,2.6785,0.0002848,2.7192,2.6117,2.7514,2.705,0.0002103,2.7159,2.5941,2.6731,2.6731,426.52,457.2,394.62,516.48,520.76,503.49,121.58,468,16,0.1481,0.0546,-0.1075,0.1075,3
3.5896,3.6854,3.7134,3.5744,0.0003774,3.7337,3.6716,0.0003098,3.71,3.6141,3.7552,3.6968,0.0002753,3.7136,3.5996,3.6636,3.6636,426.52,457.2,394.62,520.54,523.09,510.29,167.93,643,16,0.139,0.0621,-0.0958,0.0959,3
1.0303,1.1905,1.1905,1.0152,0.0002663,1.2031,1.1849,0.0000316,1.2074,1.0472,1.213,1.1914,0.0000066,1.1907,1.035,1.172,1.172,426.44,457.12,394.58,507.53,512.16,495.15,52.338,205,15,0.1753,0.0182,-0.1602,0.1602,3
2.6496,2.7741,2.7887,2.6353,0.0003144,2.8094,2.7626,0.0001951,2.802,2.6775,2.8313,2.7896,0.0001392,2.7889,2.6648,2.7494,2.7494,426.67,457.28,394.68,515,517.95,504.15,124.67,482,18,0.1534,0.0468,-0.1245,0.1245,3
1.8634,1.941,1.9581,1.8416,0.0004112,1.9689,1.9239,0.0002401,1.9576,1.88,1.9797,1.9431,0.000164,1.9583,1.8609,1.9263,1.9263,426.17,456.91,394.4,515.61,523.15,499.84,87.475,336,12,0.1165,0.045,-0.0776,0.0776,3
5.2606,5.3575,5.4123,5.2247,0.001305,5.4349,5.3235,0.001152,5.3831,5.2863,5.4574,5.3501,0.0010755,5.4125,5.2514,5.3342,5.3342,485.73,486.35,484.66,529.07,533.14,517.27,248.53,936,10,0.1876,0.1114,-0.0969,0.0968,3
3.3285,3.578,3.5597,3.3169,0.0000884,3.6009,3.5604,0.0000404,3.6265,3.377,3.6434,3.5606,0.0000232,3.5599,3.3673,3.534,3.534,426.88,457.39,394.66,513.04,514.2,508.19,159.55,621,22,0.2428,0.0405,-0.2495,0.2495,3
5.3976,5.5234,5.5012,5.3865,0.0000137,5.5368,5.5019,0.0000116,5.5568,5.431,5.5698,5.5021,0.0000111,5.5014,5.4202,5.4932,5.4932,502.35,503.47,500.28,516.63,517.14,514.42,249.76,967,21,0.1147,0.0349,-0.1258,0.1258,3
1.6566,1.7761,1.7735,1.651,0.0000428,1.7923,1.7721,0.00002,1.7997,1.6802,1.8118,1.7744,0.0000115,1.7737,1.6755,1.7549,1.7549,426.91,457.43,394.62,504,505.45,497.01,77.848,308,23,0.1225,0.0202,-0.1195,0.1195,3
3.9163,4.079,4.0439,3.9086,0.0000079,4.0857,4.0445,0.0000053,4.1186,3.9559,4.1247,4.0447,0.0000047,4.0441,3.9488,4.0441,4.0441,426.98,457.34,394.42,508.56,508.98,507.94,180.97,711,26,0.1353,0.0412,-0.1627,0.1627,3
4.5936,5.7457,5.6475,4.5682,0.0003064,5.7616,5.6482,0.000013,5.84,4.6878,5.8456,5.6484,0.0000043,5.6477,4.6667,5.6257,5.6257,514.15,515.26,512.17,519.13,519.76,515.43,256.65,990,19,1.0793,0.1134,-1.1521,1.1522,3
5.183,5.2683,5.2444,5.1736,0.0000098,5.2775,5.245,0.000009,5.2917,5.2064,5.3008,5.2452,0.0000089,5.2446,5.1971,5.2466,5.2466,478.17,480.47,473.75,499.15,499.39,498.83,230.46,922,33,0.0708,0.0325,-0.0853,0.0853,3
1.7835,1.943,1.9529,1.755,0.000721,1.9668,1.9282,0.0001735,1.9658,1.8062,1.9791,1.9538,0.0000598,1.9531,1.7836,1.9207,1.9207,426.17,456.91,394.4,515.55,523.18,499.86,87.177,335,12,0.1979,0.0386,-0.1595,0.1596,3
1.2036,1.2846,1.2731,1.202,0.0000016,1.2884,1.2738,0.0000007,1.3016,1.2206,1.3047,1.274,0.0000005,1.2733,1.2192,1.2696,1.2696,426.98,457.33,394.4,494.3,494.7,491.83,55.219,223,27,0.0711,0.0146,-0.081,0.081,3
3.8248,3.9591,3.9937,3.7975,0.0008821,4.0168,3.9356,0.0006254,3.991,3.8567,4.0411,3.9698,0.0004946,3.9939,3.8316,3.9311,3.9311,426.17,456.91,394.4,525.17,529.53,512.12,181.8,689,12,0.1962,0.0812,-0.1343,0.1343,3
4.178,4.2532,4.2343,4.1728,0.0000034,4.2585,4.2349,0.000003,4.2737,4.1985,4.2789,4.2351,0.000003,4.2345,4.1933,4.2344,4.2344,426.89,457.07,394.02,502.82,503.02,502.52,187.36,744,30,0.0615,0.0236,-0.0752,0.0752,3
